AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
"Department of Insurance, Securities & Banking",143.60295530332291,2009-01-07
Office of the Chief Financial Officer,646.7071174432061,2009-01-07
Department of  Youth Rehabilitation Services,2231.6642103886816,2009-01-08
Department of Motor Vehicles,2152.179677753554,2009-01-07
District Department of Transportation,-625.5470320319138,2009-01-08
Serve DC,871.2965569634473,2009-01-07
Office of Human Rights,1165.5517115939092,2009-01-07
Office of Zoning,2212.71478161963,2009-01-08
Department of Human Services,2308.9277102224287,2009-01-07
Office on Asian/Pacific Affairs,-612.867988832765,2009-01-08
Fire & Emergency Medical Services,263.59814823834034,2009-01-08
Fire & Emergency Medical Services,-531.0236466943646,2009-01-08
Department of Motor Vehicles,946.2526039587264,2009-01-08
Commission of Judicial Disabilities & Tenure,1749.7136169097894,2009-01-08
Department of Public Works,967.209172783346,2009-01-08
Department of Motor Vehicles,221.6253366072861,2009-01-08
Office of the State Superintendent of Education,1820.2254031072075,2009-01-08
Fire & Emergency Medical Services,2211.918758457561,2009-01-08
Fire & Emergency Medical Services,1120.3558236774124,2009-01-08
Office of the Chief Financial Officer,430.9232488991456,2009-01-08
Department on Disability Services,1048.2857517426096,2009-01-08
Office of the Chief Financial Officer,-906.8945403870148,2009-01-08
Metropolitan Police Department,-117.74809191512168,2009-01-08
Department of  Youth Rehabilitation Services,1761.9052763318837,2009-01-08
Office of the Attorney General,1705.1585241062603,2009-01-08
District Department of Transportation,-604.1788515094742,2009-01-08
DC Public Library,300.39643083403547,2009-01-08
Department of Human Services,234.25482390779456,2009-01-08
Department of Public Works,-1253.0739820843846,2009-01-08
Department of Public Works,1132.8362900322136,2009-01-08
Department of Property Management,428.1845789996989,2009-01-08
Department on Disability Services,-271.9996576775468,2009-01-08
District Department of the Environment,990.3599021934328,2009-01-08
Department of Employment Services,975.1528016640584,2009-01-08
Fire & Emergency Medical Services,1013.646128128824,2009-01-08
Department of Health,64.60171884057678,2009-01-08
Office of the Inspector General,591.0359540456179,2009-01-08
District Department of Transportation,-104.07470103083324,2009-01-08
Office of the Tenant Advocate,203.745220174525,2009-01-08
Department of Property Management,553.3691248450506,2009-01-08
Fire & Emergency Medical Services,-33.090115226123544,2009-01-08
District Department of Transportation,319.68434859507244,2009-01-08
University of the District of Columbia,1623.5211863428312,2009-01-08
Office of the Chief Financial Officer,1370.0452880107457,2009-01-07
Fire & Emergency Medical Services,-1470.874477963997,2009-01-07
Fire & Emergency Medical Services,537.2464954891807,2009-01-07
Metropolitan Police Department,-1105.7035203087098,2009-01-08
Department of Health,-800.003779090645,2009-01-08
Department of  Youth Rehabilitation Services,-644.8735297160775,2009-01-08
Fire & Emergency Medical Services,-851.7859588148125,2009-01-08
Department of Housing & Community Development,-84.67664503274705,2009-01-08
Department of Health,1395.9391029426122,2009-01-08
Department of Mental Health,1078.8983782529403,2009-01-08
Office of the State Superintendent of Education,805.0292435774172,2009-01-08
Department of Motor Vehicles,973.6096804353712,2009-01-08
Department of Corrections,2173.2601110926475,2009-01-08
District Department of Transportation,920.3968390753068,2009-01-08
Office of Partnership & Grant Services,935.9026627635416,2009-01-08
District Department of the Environment,303.872761984372,2009-01-08
Metropolitan Police Department,471.4720097117385,2009-01-08
Department of Housing & Community Development,736.947500510496,2009-01-08
Department of Employment Services,666.0013180040197,2009-01-08
Fire & Emergency Medical Services,1914.223051833724,2009-01-08
Office of the Secretary,545.5456986662908,2009-01-08
Serve DC,445.15433288409406,2009-01-08
Office of the Tenant Advocate,1659.2516957620203,2009-01-08
Office of Latino Affairs,394.4210400889111,2009-01-08
District Department of Transportation,3678.025175160673,2009-01-08
Department of Employment Services,-932.9963689789578,2009-01-08
District Department of Transportation,31.21290225703251,2009-01-08
Department of Health,541.9028307426566,2009-01-08
Department of Health,295.33148492891803,2009-01-08
Office of Motion Pictures & Television,-2.372724921926192,2009-01-08
Office of the Tenant Advocate,-557.6878489466402,2009-01-08
University of the District of Columbia,1420.8148519893784,2009-01-08
Department on Disability Services,371.4657839714752,2009-01-08
Department of Health,736.3041064883841,2009-01-08
Department of Public Works,-173.7895557095884,2009-01-08
Department of Corrections,769.9277458675981,2009-01-08
Office of the Chief Technology Officer,-625.2811863353387,2009-01-08
Office on Aging,732.6051270439532,2009-01-08
Department of Health,429.5831579853306,2009-01-08
Office of Partnership & Grant Services,-110.20590618479967,2009-01-08
University of the District of Columbia,456.33256913256974,2009-01-08
District Department of Transportation,-36.39890504908169,2009-01-08
Fire & Emergency Medical Services,-362.3620128497382,2009-01-08
Fire & Emergency Medical Services,1630.3327505858688,2009-01-08
Fire & Emergency Medical Services,502.6587617458398,2009-01-08
Office of the Chief Financial Officer,2163.845095922064,2009-01-08
DC Public Library,1376.5570945776906,2009-01-08
Department of Human Services,222.23239636562917,2009-01-08
Department of Motor Vehicles,1203.341515876451,2009-01-08
Department of Health,351.7679702972963,2009-01-08
District Department of the Environment,-654.306409233014,2009-01-08
Fire & Emergency Medical Services,139.84750635728454,2009-01-08
Office of the State Superintendent of Education,561.2234390905337,2009-01-08
Office of Municipal Planning,677.5838107851149,2009-01-08
District Department of the Environment,1356.7073330310006,2009-01-09
Department on Disability Services,972.4780195117384,2009-01-09
Department of Health,553.3691248450506,2009-01-09
Contract Appeals Board,889.5193256892503,2009-01-09
Department on Disability Services,184.3687881098068,2009-01-09
Office of Police Complaints,672.5513386282408,2009-01-09
Department of  Youth Rehabilitation Services,1163.771736383279,2009-01-09
Department of Motor Vehicles,1498.3999100574797,2009-01-09
Fire & Emergency Medical Services,405.034657017696,2009-01-09
District Department of Transportation,1479.9034484434126,2009-01-09
District Department of the Environment,1112.1198049018717,2009-01-08
Child & Family Services Administration,878.2678658064294,2009-01-08
Department of Public Works,699.4299887331354,2009-01-08
DC Public Library,-359.8481864394887,2009-01-08
Department on Disability Services,849.5691466401211,2009-01-08
Office of the State Superintendent of Education,-102.96579948631108,2009-01-08
DC Public Library,948.8988738068388,2009-01-08
Office of the State Superintendent of Education,1178.6408777953484,2009-01-08
Department on Disability Services,-1183.5657280665591,2009-01-08
Fire & Emergency Medical Services,995.163695577712,2009-01-08
DC Public Library,90.83525913868158,2009-01-08
DC Public Library,931.2252571064972,2009-01-08
District Department of Transportation,321.2075869071971,2009-01-08
Fire & Emergency Medical Services,-359.11292224072247,2009-01-08
Office of the State Superintendent of Education,740.199076484082,2009-01-08
Department of Property Management,1044.914890885713,2009-01-08
Office of the Chief Financial Officer,1086.3618902093517,2009-01-08
Department of Motor Vehicles,683.267511539726,2009-01-08
Office of the State Superintendent of Education,794.7518195170044,2009-01-08
Department of Corrections,491.6036519721043,2009-01-08
Fire & Emergency Medical Services,137.9193176290309,2009-01-08
Office of the Tenant Advocate,735.9256119580618,2009-01-08
DC Department of Human Resources,1265.6902546113972,2009-01-08
University of the District of Columbia,-80.93093568796894,2009-01-09
District Department of the Environment,1235.5089460905556,2009-01-09
Fire & Emergency Medical Services,2121.2072411034023,2009-01-09
Office of the Chief Financial Officer,497.9857023227775,2009-01-09
Department of Public Works,-1018.7043554266194,2009-01-09
Office of Community Affairs,789.7539910713488,2009-01-09
DC Public Library,751.5100968041434,2009-01-08
Fire & Emergency Medical Services,514.8640275927517,2009-01-08
Child & Family Services Administration,2074.2310751907444,2009-01-08
Department of Motor Vehicles,-41.14204039856895,2009-01-08
Fire & Emergency Medical Services,-977.5289547246526,2009-01-08
Office of Latino Affairs,-145.95392670055514,2009-01-08
District Department of Transportation,-769.6398404301098,2009-01-09
Department on Disability Services,199.72942613573207,2009-01-08
Department of Motor Vehicles,1652.5768896506684,2009-01-08
Commission on Arts & Humanities,33.78546906037502,2009-01-08
Department of Public Works,452.4385453416576,2009-01-08
Office of the State Superintendent of Education,2007.0318636354275,2009-01-08
Department of Human Services,698.3076889288485,2009-01-08
District Department of the Environment,575.0750137405272,2009-01-08
Department of Human Services,998.4907534610649,2009-01-09
Office of the Chief Technology Officer,984.1191896056076,2009-01-08
Office of the Chief Financial Officer,483.7688429497733,2009-01-08
Office of the State Superintendent of Education,1703.8775394513889,2009-01-08
Office of Contracting & Procurement,-255.7175171189126,2009-01-08
Metropolitan Police Department,1149.6229722146818,2009-01-08
Fire & Emergency Medical Services,704.5933777841515,2009-01-08
District Department of the Environment,746.7334279570528,2009-01-08
Office of the Inspector General,1285.296172876794,2009-01-08
Department of Health Care Finance,1656.6717611774138,2009-01-09
Office of the Chief Financial Officer,1799.767496820687,2009-01-09
Office of the Chief Technology Officer,2064.2951679776306,2009-01-09
Metropolitan Police Department,861.7637834532741,2009-01-09
Department of Consumer & Regulatory Affairs,1724.6643717535271,2009-01-08
City Administrator/Deputy Mayor,518.5360086606322,2009-01-09
Department of Public Works,406.4972625271565,2009-01-09
Department of Public Works,-346.7684570537783,2009-01-09
Fire & Emergency Medical Services,588.61852697893,2009-01-09
Office of the Attorney General,1797.6958382148018,2009-01-08
Metropolitan Police Department,540.3495220424442,2009-01-08
Office on Aging,1555.9174533175546,2009-01-08
Metropolitan Police Department,70.58511419096146,2009-01-08
Department of Property Management,504.4810512344839,2009-01-08
Office of the Tenant Advocate,408.662444014055,2009-01-08
Office of the Tenant Advocate,485.2721226489528,2009-01-08
Fire & Emergency Medical Services,1101.2836658396304,2009-01-08
Fire & Emergency Medical Services,716.2168096923057,2009-01-08
Fire & Emergency Medical Services,553.3691248450506,2009-01-08
Metropolitan Police Department,57.84056838851848,2009-01-08
Department of Housing & Community Development,-39.78667143148175,2009-01-08
Department of Employment Services,227.7785694086624,2009-01-08
Fire & Emergency Medical Services,1490.2500337656245,2009-01-08
Office of the Mayor,-386.71717263950586,2009-01-08
District Department of Transportation,1587.8213591908248,2009-01-08
Office of Partnership & Grant Services,377.2316026854165,2009-01-08
Fire & Emergency Medical Services,1892.8218676883607,2009-01-08
Department of Property Management,495.2792601583298,2009-01-08
Office of the Chief Financial Officer,-396.0188450928328,2009-01-08
Contract Appeals Board,1328.7383774596378,2009-01-08
Department of Public Works,961.9280884730596,2009-01-08
Fire & Emergency Medical Services,937.1206680278806,2009-01-08
Department of Health,24.63493705147539,2009-01-08
Department of  Youth Rehabilitation Services,-1048.4401150379958,2009-01-08
